stop_id,stop_name,lat,lon,dist_from_lodz_km,reason,confidence
1900011,Pajęczno 1 Maja kier. Rząśnia,51.1534699,19.00845049,74.18,"rural, 74.2 km from Łódź",medium
1900015,Pajęczno 1 Maja kier. Działoszyn,51.15319089,19.00805555,74.22,"rural, 74.2 km from Łódź",medium
63222,Dubidze Kolonia,51.1168232,19.12926462,74.96,"rural, 75.0 km from Łódź",medium
1900010,Pajęczno Centrum kier. Rząśnia,51.14558686,18.99853575,75.27,"rural, 75.3 km from Łódź",medium
1900016,Pajęczno Centrum kier. Działoszyn,51.14558686,18.99853575,75.27,"rural, 75.3 km from Łódź",medium
1900017,Pajęczno Wieluńska kier. Działoszyn,51.14719717,18.98976683,75.36,"rural, 75.4 km from Łódź",medium
1900009,Pajęczno Wieluńska kier. Rząśnia,51.14690991,18.98904638,75.42,"rural, 75.4 km from Łódź",medium
47886,Radomsko,51.076129,19.43747,75.97,"rural, 76.0 km from Łódź",medium
63172,Dubidze,51.10320393,19.14264343,76.13,"rural, 76.1 km from Łódź",medium
49775,Sitowa,51.337777,20.325542,76.18,"rural, 76.2 km from Łódź",medium
2800041,Sitowa - przystanek autobusowy Sitowa skrzyżowanie (droga 713/01 i 02),51.33902517,20.33191773,76.44,"rural, 76.4 km from Łódź",medium
2800013,Sitowa - przystanek autobusowy Sitowa skrzyżowanie (droga 713/01 i 02),51.33762695,20.33309962,76.6,"rural, 76.6 km from Łódź",medium
1900008,Dylów Rządowy kier. Rząśnia,51.1415304,18.96727302,76.61,"rural, 76.6 km from Łódź",medium
1900018,Dylów Rządowy kier. Działoszyn,51.14120888,18.96576883,76.69,"rural, 76.7 km from Łódź",medium
2200012,Drzewica - przy stacji PKP,51.43805016,20.46479027,78.24,"rural, 78.2 km from Łódź",medium
48827,Drzewica,51.436875,20.465884,78.36,"rural, 78.4 km from Łódź",medium
1900007,Trębaczew Park kier. Rząśnia,51.13185355,18.92795536,78.81,"rural, 78.8 km from Łódź",medium
1900019,Trębaczew Park kier. Działoszyn,51.13181923,18.92751047,78.83,"rural, 78.8 km from Łódź",medium
280954,Nowa Brzeźnica,51.07490731,19.14674189,79.08,"rural, 79.1 km from Łódź",medium
1900006,Trębaczew Kościół kier. Rząśnia,51.12908847,18.91899082,79.37,"rural, 79.4 km from Łódź",medium
1900020,Trębaczew Kościół kier. Działoszyn,51.12907643,18.91874537,79.38,"rural, 79.4 km from Łódź",medium
1900005,Trębaczew Wyzwolenia/Kolejowa kier. Rząśnia,51.124476,18.90498449,80.29,"rural, 80.3 km from Łódź",medium
1900021,Trębaczew Wyzwolenia/Kolejowa kier. Działoszyn,51.12438203,18.90424441,80.32,"rural, 80.3 km from Łódź",medium
1900004,Posmykowizna kier. Rząśnia,51.1219002,18.89433199,80.89,"rural, 80.9 km from Łódź",medium
1900022,Posmykowizna kier. Działoszyn,51.12141842,18.89216132,81.01,"rural, 81.0 km from Łódź",medium
2800014,Petrykozy - przy przystanku osobowym PKP (parking),51.29596257,20.36382507,81.17,"rural, 81.2 km from Łódź",medium
2800040,Petrykozy - przy przystanku osobowym PKP (parking),51.29596257,20.36382507,81.17,"rural, 81.2 km from Łódź",medium
48850,Bieliny Opoczyńskie,51.423924,20.502361,81.27,"rural, 81.3 km from Łódź",medium
49767,Petrykozy,51.294536,20.364178,81.29,"rural, 81.3 km from Łódź",medium
1900003,Działoszyn Piłsudskiego/CPN kier. Rząśnia,51.11979628,18.88566948,81.39,"rural, 81.4 km from Łódź",medium
1900023,Działoszyn Piłsudskiego/CPN kier. Plac Wolności,51.11955426,18.88418401,81.46,"rural, 81.5 km from Łódź",medium
1900002,Działoszyn Piłsudskiego/Starzyńskiego kier.Rząśnia,51.11763285,18.87621934,81.92,"rural, 81.9 km from Łódź",medium
1900024,Działoszyn Urząd Gminy kier. Plac Wolności,51.11711884,18.87291067,82.08,"rural, 82.1 km from Łódź",medium
1900001,Działoszyn Plac Wolności,51.11624326,18.864651,82.45,"rural, 82.4 km from Łódź",medium
63156,Ważne Młyny,51.03940899,19.14678435,82.88,"rural, 82.9 km from Łódź",medium
2800015,Ruda Białaczowska - przystanek autobusowy Sędów,51.26081561,20.36462058,83.77,"rural, 83.8 km from Łódź",medium
2800039,Ruda Białaczowska - przystanek autobusowy Sędów,51.26081561,20.36462058,83.77,"rural, 83.8 km from Łódź",medium
49783,Ruda Białaczowska,51.261507,20.382008,84.62,"rural, 84.6 km from Łódź",medium
45310,Opatówek,51.74341639,18.22724,84.67,"rural, 84.7 km from Łódź",medium
48843,Zygmuntów,51.409245,20.570447,86.21,"rural, 86.2 km from Łódź",medium
280952,Stary Broniszew,50.98338218,19.16078526,88.69,"rural, 88.7 km from Łódź",medium
48835,Smogorzów Przysuski,51.394905,20.605009,89.08,"rural, 89.1 km from Łódź",medium
2800016,Kornica - przy przystanku osobowym PKP,51.21721641,20.40522481,89.12,"rural, 89.1 km from Łódź",medium
2800038,Kornica - przy przystanku osobowym PKP,51.21721641,20.40522481,89.12,"rural, 89.1 km from Łódź",medium
49536,Kornica,51.216456,20.405528,89.2,"rural, 89.2 km from Łódź",medium
280953,Cykarzew Północny,50.96405992,19.16358227,90.74,"rural, 90.7 km from Łódź",medium
63149,Stary Cykarzew,50.95304011,19.168978,91.85,"rural, 91.8 km from Łódź",medium
2800017,Końskie - przy stacji PKP,51.19017226,20.42222369,92.05,"rural, 92.0 km from Łódź",medium
2800037,Końskie - przy stacji PKP,51.19017226,20.42222369,92.05,"rural, 92.0 km from Łódź",medium
49502,Końskie,51.189255,20.423415,92.18,"rural, 92.2 km from Łódź",medium
48801,Przysucha,51.377701,20.659469,93.31,"rural, 93.3 km from Łódź",medium
63131,Mykanów,50.92552807,19.17931414,94.69,"rural, 94.7 km from Łódź",medium
45245,Kalisz,51.74281861,18.07125528,95.41,"rural, 95.4 km from Łódź",medium
49072,Skrzynno,51.36518,20.722074,97.81,"rural, 97.8 km from Łódź",medium
49551,Wąsosz Konecki,51.144513,20.47881,98.41,"rural, 98.4 km from Łódź",medium
2800036,Wąsosz Konecki - przystanek autobusowy Wąsosz Przymiarki (0455/03 w dwóch kierunkach),51.13811666,20.4732235,98.64,"rural, 98.6 km from Łódź",medium
2800018,Wąsosz Konecki - przystanek autobusowy Wąsosz Przymiarki (0455/03 w dwóch kierunkach),51.13803826,20.47349021,98.66,"rural, 98.7 km from Łódź",medium
63123,Rząsawa,50.88408878,19.17680268,99.24,"rural, 99.2 km from Łódź",medium
49577,Czarniecka Góra,51.143691,20.519171,100.51,"rural, 100.5 km from Łódź",medium
2800035,Czarniecka Góra - przy przystanku osobowym PKP,51.14361363,20.51933603,100.52,"rural, 100.5 km from Łódź",medium
2800019,Czarniecka Góra - przy przystanku osobowym PKP,51.1436557,20.51959888,100.53,"rural, 100.5 km from Łódź",medium
45203,Nowe Skalmierzyce,51.70889028,17.99822583,100.61,"rural, 100.6 km from Łódź",medium
49049,Wieniawa,51.363425,20.790527,102.15,"rural, 102.1 km from Łódź",medium
2800034,Stąporków - przystanek autobusowy ul. Niekłańska (obok stacji w dwóch kierunkach),51.14431165,20.57565596,103.36,"rural, 103.4 km from Łódź",medium
2800020,Stąporków - przystanek autobusowy ul. Niekłańska (obok stacji w dwóch kierunkach),51.14419555,20.57561305,103.37,"rural, 103.4 km from Łódź",medium
49544,Stąporków,51.143093,20.576786,103.51,"rural, 103.5 km from Łódź",medium
63099,Częstochowa Aniołów,50.83535198,19.15171263,104.9,"rural, 104.9 km from Łódź",medium
2800021,Wólka Plebańska - przy przystanku osobowym PKP ,51.15297532,20.63108658,105.65,"rural, 105.6 km from Łódź",medium
2800033,Wólka Plebańska - przy przystanku osobowym PKP ,51.15299736,20.63127594,105.66,"rural, 105.7 km from Łódź",medium
49619,Wólka Plebańska,51.153369,20.632291,105.69,"rural, 105.7 km from Łódź",medium
62653,Częstochowa,50.80867845,19.12126329,108.25,"rural, 108.2 km from Łódź",medium
2800032,Sołtyków - przystanek autobusowy (droga 42 /01 i 02 bloki),51.13630352,20.6860489,109.78,"rural, 109.8 km from Łódź",medium
2800022,Sołtyków - przystanek autobusowy (droga 42 /01 i 02 bloki),51.13596451,20.68761131,109.89,"rural, 109.9 km from Łódź",medium
49585,Sołtyków,51.137577,20.691649,109.99,"rural, 110.0 km from Łódź",medium
49056,Chronów,51.358136,20.930099,111.17,"rural, 111.2 km from Łódź",medium
48298,Gilów,51.119657,20.729496,113.3,"rural, 113.3 km from Łódź",medium
2800031,Gilów - przystanek autobusowy (droga 42 /01 i 02) ,51.11708616,20.73425611,113.74,"rural, 113.7 km from Łódź",medium
2800023,Gilów - przystanek autobusowy (droga 42 /01 i 02) ,51.11632394,20.73595394,113.88,"rural, 113.9 km from Łódź",medium
45906,Ostrów Wielkopolski,51.64929667,17.80515667,114.48,"rural, 114.5 km from Łódź",medium
33506,Warszawa Zachodnia,52.220208,20.965145,115.29,"rural, 115.3 km from Łódź",medium
48272,Bliżyn,51.110534,20.756854,115.42,"rural, 115.4 km from Łódź",medium
2900001,Wolanów - przy stacji PKP,51.35304668,20.99829245,115.73,"rural, 115.7 km from Łódź",medium
48454,Wolanów,51.353182,21.00021,115.85,"rural, 115.8 km from Łódź",medium
2800030,Bliżyn - przystanek autobusowy ul. Kościuszki (droga 42/ 06 i 07 kościół),51.10746196,20.76075884,115.85,"rural, 115.8 km from Łódź",medium
44842,Pleszew,51.89125,17.78357,115.94,"rural, 115.9 km from Łódź",medium
2800024,Bliżyn - przystanek autobusowy ul. Kościuszki (droga 42/ 06 i 07 kościół),51.10694986,20.76241759,115.97,"rural, 116.0 km from Łódź",medium
33472,Warszawa Główna,52.22515,20.98227,116.58,"rural, 116.6 km from Łódź",medium
33605,Warszawa Centralna,52.228697,21.002728,118.0,"rural, 118.0 km from Łódź",medium
33571,Warszawa Śródmieście,52.229413,21.00762,118.34,"rural, 118.3 km from Łódź",medium
2900002,"Kończyce Radomskie - przystanek w ciągu DW 733, obok skrzyżowania z ul. Kościelną",51.34899538,21.03677743,118.36,"rural, 118.4 km from Łódź",medium
2900004,"Kończyce Radomskie - przystanek w ciągu DW 733, obok skrzyżowania z ul. Kościelną",51.34903894,21.0368579,118.37,"rural, 118.4 km from Łódź",medium
63776,Tumlin,50.96759146,20.60219322,118.62,"rural, 118.6 km from Łódź",medium
48306,Brzask,51.097231,20.803035,118.86,"rural, 118.9 km from Łódź",medium
36103,Warszawa Gdańska,52.259135,20.992476,118.89,"rural, 118.9 km from Łódź",medium
48470,Kończyce Radomskie,51.349119,21.045301,118.9,"rural, 118.9 km from Łódź",medium
279430,Kosów,51.346861,21.066278,120.34,"rural, 120.3 km from Łódź",medium
48314,Skarżysko Milica,51.108153,20.850733,120.73,"rural, 120.7 km from Łódź",medium
2800026,Skarżysko Milica - przystanek autobusowy ul. Legionów/ ul. Metalowców 04 w kier. Skarżyska-K. oraz M,51.10653789,20.85108415,120.86,"rural, 120.9 km from Łódź",medium
2800028,Skarżysko Milica - przystanek autobusowy ul. Legionów/ ul. Metalowców 04 w kier. Skarżyska-K. oraz M,51.10692872,20.85176183,120.87,"rural, 120.9 km from Łódź",medium
63701,Zagnańsk,50.97430519,20.6647726,121.03,"rural, 121.0 km from Łódź",medium
33647,Warszawa Stadion,52.244848,21.043959,121.31,"rural, 121.3 km from Łódź",medium
48058,Skarżysko Zachodnie,51.10056546,20.85964858,121.73,"rural, 121.7 km from Łódź",medium
2800027,"Skarżysko-Kamienna - przystanek autobusowy (zatoka autobusowa przy stacji PKP, Aleja Niepodległości)",51.11606035,20.87982834,121.82,"rural, 121.8 km from Łódź",medium
48009,Skarżysko-Kamienna,51.115961,20.881308,121.91,"rural, 121.9 km from Łódź",medium
38653,Warszawa Wschodnia,52.251373,21.052366,122.14,"rural, 122.1 km from Łódź",medium
48462,Radom Potkanów,51.353001,21.102137,122.38,"rural, 122.4 km from Łódź",medium
63784,Kostomłoty,50.92153864,20.61571732,123.1,"rural, 123.1 km from Łódź",medium
48249,Suchedniów Północny,51.06547414,20.84910863,123.58,"rural, 123.6 km from Łódź",medium
2900003,Radom Główny - przystanek MZKDiK Dw. Główny/Poczta 02,51.39215442,21.15591686,124.29,"rural, 124.3 km from Łódź",medium
48355,Radom Główny,51.391262,21.156468,124.36,"rural, 124.4 km from Łódź",medium
48231,Suchedniów,51.04649704,20.8497789,124.96,"rural, 125.0 km from Łódź",medium
48264,Berezów,51.02385691,20.83635261,125.88,"rural, 125.9 km from Łódź",medium
63529,Kielce Piaski,50.88961466,20.62525995,126.25,"rural, 126.3 km from Łódź",medium
63735,Łączna,50.99169335,20.79865251,126.31,"rural, 126.3 km from Łódź",medium
63552,Kielce Główne,50.87440093,20.61803746,127.24,"rural, 127.2 km from Łódź",medium
44701,Jarocin,51.96898,17.49466,136.75,"rural, 136.7 km from Łódź",medium
30205,Środa Wielkopolska,52.21806,17.27535,157.85,"rural, 157.9 km from Łódź",medium
28563,Poznań Krzesiny,52.341643,16.975516,181.61,"rural, 181.6 km from Łódź",medium
28522,Poznań Starołęka,52.366345,16.934406,185.18,"rural, 185.2 km from Łódź",medium
28555,Poznań Dębina,52.373851,16.909744,187.04,"rural, 187.0 km from Łódź",medium
30601,Poznań Główny,52.40292,16.91274,188.0,"rural, 188.0 km from Łódź",medium
1300011,Jordanów OSP kier. Wola Rakowa,51.75883656,19.67663622,15.12,"nearby countryside, 15.1 km from Łódź",low-medium
11100001,Rydzynki Wczasowa/Komarowa,51.62253513,19.46110691,15.2,"nearby countryside, 15.2 km from Łódź",low-medium
1200048,Bukowiec Rokicińska/Chryzantem kier. Bedoń,51.70321989,19.65884382,15.23,"nearby countryside, 15.2 km from Łódź",low-medium
280343,Jedlicze koło Zgierza,51.868861,19.321528,15.34,"nearby countryside, 15.3 km from Łódź",low-medium
1200049,Bukowiec Rokicińska/Chryzantem kier. Wola Rakowa,51.70139361,19.6599945,15.39,"nearby countryside, 15.4 km from Łódź",low-medium
1200004,Wola Rakowa Nowiny kier. Bedoń,51.65876975,19.61497084,15.6,"nearby countryside, 15.6 km from Łódź",low-medium
1200042,Wola Rakowa Nowiny kier. Główna,51.65832181,19.61487085,15.63,"nearby countryside, 15.6 km from Łódź",low-medium
1200005,Pałczew Kapliczka kier. Bedoń,51.65505913,19.61337704,15.82,"nearby countryside, 15.8 km from Łódź",low-medium
1200041,Pałczew Kapliczka kier. Wola Rakowa,51.65470468,19.61381111,15.87,"nearby countryside, 15.9 km from Łódź",low-medium
11100049,Rydzynki Komarowa/Sadowa kier. Wczasowa,51.61646111,19.46560519,15.89,"nearby countryside, 15.9 km from Łódź",low-medium
11100002,Rydzynki Komarowa/Sadowa kier. Będków,51.61631109,19.46571002,15.91,"nearby countryside, 15.9 km from Łódź",low-medium
46524,Justynów,51.730676,19.684264,15.97,"nearby countryside, 16.0 km from Łódź",low-medium
1300010,Adamów kier. Wola Rakowa,51.77131377,19.69041522,16.12,"nearby countryside, 16.1 km from Łódź",low-medium
11100009,Tuszyn Sienkiewicza/Słowackiego kier. Będków,51.61867617,19.51437033,16.12,"nearby countryside, 16.1 km from Łódź",low-medium
11100042,Tuszyn Sienkiewicza/Słowackiego kier. Rydzynki,51.61840329,19.51478406,16.16,"nearby countryside, 16.2 km from Łódź",low-medium
1200047,Bukowiec Rokicińska/Górna kier. Bedoń,51.69204436,19.66693262,16.28,"nearby countryside, 16.3 km from Łódź",low-medium
1200035,Bukowiec Rokicińska/Górna kier. Wola Rakowa,51.6910951,19.66737414,16.35,"nearby countryside, 16.4 km from Łódź",low-medium
1300009,Małczew Kapliczka kier. Wola Rakowa,51.77510096,19.69524562,16.49,"nearby countryside, 16.5 km from Łódź",low-medium
11100010,Tuszyn 3-go Maja/Prusa kier. Będków,51.61519562,19.51648078,16.53,"nearby countryside, 16.5 km from Łódź",low-medium
11100041,Tuszyn 3-go Maja/Prusa kier. Rydzynki,51.61512976,19.51631013,16.54,"nearby countryside, 16.5 km from Łódź",low-medium
11100011,Tuszyn MOPS kier. Będków,51.61230791,19.50989261,16.74,"nearby countryside, 16.7 km from Łódź",low-medium
11100040,Tuszyn MOPS kier. Rydzynki,51.61234607,19.51002929,16.74,"nearby countryside, 16.7 km from Łódź",low-medium
11100047,Zofiówka Główna/Wesoła kier. Rydzynki,51.60867983,19.46335013,16.75,"nearby countryside, 16.7 km from Łódź",low-medium
1200006,Wardzyn kier. Bedoń,51.6531251,19.62970014,16.76,"nearby countryside, 16.8 km from Łódź",low-medium
1200040,Wardzyn kier. Wola Rakowa,51.65315526,19.62976135,16.76,"nearby countryside, 16.8 km from Łódź",low-medium
11100004,Zofiówka Główna/Wesoła kier. Będków,51.60860287,19.46312604,16.76,"nearby countryside, 16.8 km from Łódź",low-medium
11100039,Tuszyn Poniatowskiego Szkoła kier. Rydzynki,51.61187298,19.51421521,16.86,"nearby countryside, 16.9 km from Łódź",low-medium
11100012,Tuszyn Poniatowskiego Szkoła kier. Będków,51.6116904,19.51363418,16.87,"nearby countryside, 16.9 km from Łódź",low-medium
1200007,Brójce kier. Bedoń,51.66325372,19.64918978,17.01,"nearby countryside, 17.0 km from Łódź",low-medium
1200039,Brójce kier. Wola Rakowa,51.66318634,19.64909255,17.01,"nearby countryside, 17.0 km from Łódź",low-medium
1300008,Małczew Świetlica kier. Wola Rakowa,51.77827585,19.70396149,17.12,"nearby countryside, 17.1 km from Łódź",low-medium
11100005,Zofiówka Główna/Stanisławowska kier. Będków,51.60561052,19.47603487,17.13,"nearby countryside, 17.1 km from Łódź",low-medium
11100046,Zofiówka Główna/Stanisławowska kier. Rydzynki,51.60555063,19.47646642,17.14,"nearby countryside, 17.1 km from Łódź",low-medium
1200011,Bukowiec Zielonogórska kier. Bedoń,51.68241889,19.67382341,17.21,"nearby countryside, 17.2 km from Łódź",low-medium
11100013,Tuszyn Domowicza/Karłowicza kier. Będków,51.60977513,19.52210185,17.22,"nearby countryside, 17.2 km from Łódź",low-medium
11100038,Tuszyn Domowicza/Karłowicza kier. Rydzynki,51.60977761,19.52224539,17.22,"nearby countryside, 17.2 km from Łódź",low-medium
46920,Swędów,51.905579,19.539795,17.24,"nearby countryside, 17.2 km from Łódź",low-medium
1200036,Bukowiec Zielonogórska kier. Wola Rakowa,51.68162186,19.67424803,17.28,"nearby countryside, 17.3 km from Łódź",low-medium
46615,Chechło,51.64494,19.286506,17.31,"nearby countryside, 17.3 km from Łódź",low-medium
11100045,Zofiówka Główna/Sporna kier. Rydzynki,51.60337929,19.48289655,17.42,"nearby countryside, 17.4 km from Łódź",low-medium
46839,Grotniki,51.887405,19.311054,17.43,"nearby countryside, 17.4 km from Łódź",low-medium
11100006,Zofiówka Główna/Sporna kier. Będków,51.60331292,19.48284711,17.43,"nearby countryside, 17.4 km from Łódź",low-medium
1200046,Wardzyn OSP kier. Bedoń,51.65013828,19.64427361,17.71,"nearby countryside, 17.7 km from Łódź",low-medium
1200051,Wardzyn OSP kier. Wola Rakowa,51.65013828,19.64427361,17.71,"nearby countryside, 17.7 km from Łódź",low-medium
1300007,Małczew 8 kier. Wola Rakowa,51.78245996,19.7122115,17.75,"nearby countryside, 17.7 km from Łódź",low-medium
11100007,Tuszyn Poddębina Szpital kier. Będków,51.60141199,19.50274117,17.83,"nearby countryside, 17.8 km from Łódź",low-medium
11100044,Tuszyn Poddębina Szpital kier. Rydzynki,51.60142549,19.50269775,17.83,"nearby countryside, 17.8 km from Łódź",low-medium
1200010,Kurowice Juny kier. Bedoń,51.67612763,19.6785633,17.84,"nearby countryside, 17.8 km from Łódź",low-medium
11100037,Tuszyn Rzgowska CPN kier. Rydzynki,51.60616648,19.53435939,17.84,"nearby countryside, 17.8 km from Łódź",low-medium
11100014,Tuszyn Rzgowska CPN kier. Będków,51.60586135,19.53573672,17.9,"nearby countryside, 17.9 km from Łódź",low-medium
1200037,Kurowice Juny kier. Wola Rakowa,51.67542421,19.67901966,17.91,"nearby countryside, 17.9 km from Łódź",low-medium
11100036,Tuszyn Chmielna kier. Rydzynki,51.6043032,19.54289052,18.22,"nearby countryside, 18.2 km from Łódź",low-medium
11100015,Tuszyn Chmielna kier. Będków,51.6041575,19.54283704,18.23,"nearby countryside, 18.2 km from Łódź",low-medium
11100035,Tuszyn Żeromskiego Szkoła kier. Rydzynki,51.60217989,19.55075558,18.62,"nearby countryside, 18.6 km from Łódź",low-medium
11100016,Tuszyn Żeromskiego Szkoła kier. Będków,51.60211326,19.55100311,18.64,"nearby countryside, 18.6 km from Łódź",low-medium
11000036,Gałków Duży Dworcowa/Dzieci Polskich kier. Łaznów,51.72981504,19.7239854,18.67,"nearby countryside, 18.7 km from Łódź",low-medium
11000034,Gałków Duży Dworcowa/Dzieci Polskich kier. Gałkówe,51.72977351,19.72405447,18.68,"nearby countryside, 18.7 km from Łódź",low-medium
11000032,Gałków Mały Łódzka/Zacisze kier. Gałkówek Dworzec ,51.72443178,19.72260722,18.69,"nearby countryside, 18.7 km from Łódź",low-medium
11000038,Gałków Mały Łódzka/Zacisze kier. Łaznów,51.72434911,19.72310909,18.73,"nearby countryside, 18.7 km from Łódź",low-medium
1200038,Kurowice Pabianicka kier. Wola Rakowa,51.66459785,19.68303788,18.8,"nearby countryside, 18.8 km from Łódź",low-medium
1200008,Kurowice Pabianicka kier. Bedoń,51.66454189,19.68447687,18.88,"nearby countryside, 18.9 km from Łódź",low-medium
1200009,"Kurowice Centrum kier, Bedoń",51.66575829,19.68775155,19.0,"nearby countryside, 19.0 km from Łódź",low-medium
46516,Gałkówek,51.729707,19.730361,19.1,"nearby countryside, 19.1 km from Łódź",low-medium
11000035,Gałkówek Dworzec PKP,51.72996383,19.73067753,19.12,"nearby countryside, 19.1 km from Łódź",low-medium
11000031,Gałków Mały Łódzka/Długa kier. Gałkówek Dworzec PK,51.72366746,19.72985018,19.2,"nearby countryside, 19.2 km from Łódź",low-medium
11000015,Gałków Mały Dworzec PKP,51.729528,19.732028,19.22,"nearby countryside, 19.2 km from Łódź",low-medium
2300010,Stryków przy stacji PKP (ul. Batorego),51.91027018,19.59432195,19.26,"nearby countryside, 19.3 km from Łódź",low-medium
2300021,Stryków przy stacji PKP (ul. Batorego),51.91027762,19.59433,19.26,"nearby countryside, 19.3 km from Łódź",low-medium
46847,Stryków,51.910706,19.594167,19.3,"nearby countryside, 19.3 km from Łódź",low-medium
2300011,"Stryków Firma LEK S.A. - ul. Podlipie 16,  Stryków",51.9112437,19.59582621,19.41,"nearby countryside, 19.4 km from Łódź",low-medium
11100017,Żeromin Tuszyńska/Ogrodzonka kier. Będków,51.60282917,19.5840471,19.47,"nearby countryside, 19.5 km from Łódź",low-medium
11100034,Żeromin Tuszyńska/Ogrodzonka kier. Rydzynki,51.60278712,19.58370069,19.47,"nearby countryside, 19.5 km from Łódź",low-medium
11000023,Karpin pos. 39 kier. Łaznów,51.675278,19.710694,19.81,"nearby countryside, 19.8 km from Łódź",low-medium
11000008,Karpin pos. 39 kier. Gałkówek Dworzec PKP,51.67525,19.710778,19.82,"nearby countryside, 19.8 km from Łódź",low-medium
11100033,Żeromin Bloki kier. Rydzynki,51.60395433,19.59988122,19.88,"nearby countryside, 19.9 km from Łódź",low-medium
11100018,Żeromin Bloki kier. Będków,51.60391216,19.60014823,19.89,"nearby countryside, 19.9 km from Łódź",low-medium
11000007,Karpin OSP kier. Gałkówek Dworzec PKP,51.669861,19.711472,20.15,"nearby countryside, 20.2 km from Łódź",low-medium
11000024,Karpin OSP kier. Łaznów,51.669889,19.711389,20.15,"nearby countryside, 20.1 km from Łódź",low-medium
178637,Dobroń,51.629939,19.242599,20.62,"nearby countryside, 20.6 km from Łódź",low-medium
11100032,Żeromin Tuszyńska 77 kier. Rydzynki,51.60239298,19.6219302,20.82,"nearby countryside, 20.8 km from Łódź",low-medium
11100019,Żeromin Tuszyńska 77 kier. Będków,51.60234821,19.62193903,20.83,"nearby countryside, 20.8 km from Łódź",low-medium
11100031,Rzepki kier. Rydzynki,51.60159527,19.63470961,21.39,"nearby countryside, 21.4 km from Łódź",low-medium
11100020,Rzepki kier. Będków,51.6015295,19.63564793,21.43,"nearby countryside, 21.4 km from Łódź",low-medium
11000006,Łaznowska Wola kier. Gałkówek Dworzec PKP,51.668361,19.741277,22.04,"nearby countryside, 22.0 km from Łódź",low-medium
11100030,Tychów kier. Rydzynki,51.60031821,19.64843945,22.06,"nearby countryside, 22.1 km from Łódź",low-medium
11100021,Tychów kier. Będków,51.600273,19.64953042,22.11,"nearby countryside, 22.1 km from Łódź",low-medium
11000025,Łaznowska Wola kier. Łaznów,51.667945,19.744277,22.24,"nearby countryside, 22.2 km from Łódź",low-medium
32557,Chociszew,51.924062,19.267104,22.5,"nearby countryside, 22.5 km from Łódź",low-medium
47282,Żakowice Południowe,51.729496,19.790502,23.2,"nearby countryside, 23.2 km from Łódź",low-medium
46532,Żakowice,51.732267,19.79159,23.23,"nearby countryside, 23.2 km from Łódź",low-medium
1500015,Żakowice Piotrkowska kier. Będzelin,51.736469,19.793039,23.27,"nearby countryside, 23.3 km from Łódź",low-medium
1500020,Żakowice Piotrkowska kier. Budziszewice,51.737289,19.793525,23.3,"nearby countryside, 23.3 km from Łódź",low-medium
2300022,Bratoszewice przystanek autobusowy DK 14 (przy Zes,51.93177783,19.65108042,23.36,"nearby countryside, 23.4 km from Łódź",low-medium
1500014,Żakowice Piotrkowska 40 kier. Będzelin,51.742416,19.796111,23.42,"nearby countryside, 23.4 km from Łódź",low-medium
1500021,Żakowice Piotrkowska 40 kier. Budziszewice,51.742972,19.7965,23.44,"nearby countryside, 23.4 km from Łódź",low-medium
2300009,Bratoszewice przystanek autobusowy DK 14 (przy Zes,51.93250167,19.65243635,23.48,"nearby countryside, 23.5 km from Łódź",low-medium
11100029,Czarnocin Tuszyńska/Główna kier. Rydzynki,51.60081684,19.6826858,23.5,"nearby countryside, 23.5 km from Łódź",low-medium
11100022,Czarnocin Tuszyńska/Główna kier. Będków,51.6007455,19.68269329,23.51,"nearby countryside, 23.5 km from Łódź",low-medium
46854,Bratoszewice,51.938559,19.653246,24.07,"nearby countryside, 24.1 km from Łódź",low-medium
1500033,Będzelin Szkoła kier. Będzelin,51.709694,19.7985,24.15,"nearby countryside, 24.2 km from Łódź",low-medium
1500035,Będzelin Szkoła kier. Budziszewice,51.709722,19.798527,24.15,"nearby countryside, 24.2 km from Łódź",low-medium
178639,Kolumna,51.614716,19.195258,24.16,"nearby countryside, 24.2 km from Łódź",low-medium
1500017,Będzelin Szkolna kier. Będzelin,51.714361,19.800389,24.17,"nearby countryside, 24.2 km from Łódź",low-medium
1500036,Będzelin Szkolna kier. Budziszewice,51.714889,19.80075,24.18,"nearby countryside, 24.2 km from Łódź",low-medium
47415,Chrusty Nowe,51.695181,19.794486,24.31,"nearby countryside, 24.3 km from Łódź",low-medium
11100023,Czarnocin Poniatowskiego/Główna kier. Będków,51.59118069,19.68320786,24.34,"nearby countryside, 24.3 km from Łódź",low-medium
11100028,Czarnocin Poniatowskiego/Główna kier. Rydzynki,51.59123734,19.68387746,24.37,"nearby countryside, 24.4 km from Łódź",low-medium
47423,Rokiciny,51.667176,19.780519,24.53,"nearby countryside, 24.5 km from Łódź",low-medium
1700001,Rokiciny Dworzec PKP,51.667417,19.781175,24.56,"nearby countryside, 24.6 km from Łódź",low-medium
11000004,Rokiciny Dworzec PKP kier. Gałkówek Dworzec PKP,51.667417,19.781175,24.56,"nearby countryside, 24.6 km from Łódź",low-medium
11000027,Rokiciny Dworzec PKP kier. Łaznów,51.667417,19.781175,24.56,"nearby countryside, 24.6 km from Łódź",low-medium
2200001,Koluszki - przystanek autobusowy ul. 3-go Maja,51.74408788,19.81765818,24.88,"nearby countryside, 24.9 km from Łódź",low-medium
